,age,mean,std,mode,2.50%,25%,50%,75%,97.50%
258,12.955,4.020646276,0.75770503,3.925725393,2.56686654,3.513578054,4.006131997,4.497235558,5.580635927
259,13.005,4.031754751,0.749564394,3.953510562,2.576928011,3.538554274,4.023080032,4.507211224,5.567405826
260,13.055,4.055462423,0.72448264,4.053870837,2.647631575,3.58827441,4.0500649,4.514275713,5.538882427
261,13.105,4.077173731,0.697979617,4.084615902,2.722028039,3.626167428,4.069696934,4.519154193,5.49252578
262,13.155,4.09132876,0.678329023,4.087045365,2.780057835,3.648312952,4.080856207,4.517903811,5.503673789
263,13.205,4.093883489,0.671655731,4.064431797,2.810570608,3.64733204,4.081358772,4.50959424,5.470006399
264,13.255,4.082370023,0.675878147,4.031026253,2.822192482,3.630233073,4.057946475,4.496448912,5.481549751
265,13.305,4.057603792,0.686773649,3.976498113,2.797888932,3.596151844,4.023185914,4.477986596,5.502743264
266,13.355,4.02140433,0.704192294,3.893701577,2.760280254,3.552080915,3.971741098,4.445145217,5.554138337
267,13.405,3.976331694,0.733755647,3.757265786,2.687943021,3.4876048,3.904195566,4.402474271,5.616786568
268,13.455,3.925611514,0.775300121,3.673080735,2.619538371,3.405282188,3.822202115,4.342967378,5.733896884
269,13.505,3.88095833,0.837503431,3.615251666,2.547738014,3.322447528,3.739276144,4.308006348,5.861510082
270,13.555,3.847599818,0.90157242,3.482582025,2.465276091,3.227788778,3.669606363,4.314081944,5.963430676
271,13.605,3.785809586,0.917973711,3.336646146,2.363809263,3.131946607,3.614297377,4.327409294,5.899237331
272,13.655,3.642477716,0.869881133,3.221885239,2.248933074,3.019039078,3.515323169,4.171117965,5.570728751
273,13.705,3.427280027,0.782415174,3.180936255,2.114984538,2.863845487,3.346438854,3.908300219,5.134432954
274,13.755,3.184410778,0.715748181,2.97097339,1.935584082,2.68399671,3.129331049,3.633243465,4.724083118
275,13.805,2.948626383,0.68724666,2.786256294,1.717844726,2.483563464,2.898259171,3.363903152,4.425363286
276,13.855,2.754696758,0.658864164,2.548245816,1.571161342,2.307939609,2.716936403,3.156926176,4.163838887
277,13.905,2.636730005,0.584810978,2.556450951,1.575468474,2.233182613,2.609135061,2.997542755,3.863405071
278,13.955,2.584415928,0.51477013,2.508038427,1.647138142,2.232195071,2.558898942,2.908734494,3.692279215
279,14.005,2.575654345,0.492880601,2.535498447,1.686127912,2.238190766,2.552334262,2.882563483,3.61842825
280,14.055,2.60006546,0.524220364,2.514494687,1.641408768,2.247770139,2.57008756,2.918554284,3.728158319
281,14.105,2.672730365,0.597173576,2.56033235,1.587127058,2.270907935,2.635309055,3.038067805,3.948454706
282,14.155,2.808205252,0.672480504,2.690244413,1.603334158,2.356134518,2.761673958,3.21326264,4.282462819
283,14.205,2.982538986,0.70487116,2.868822592,1.715060559,2.512783083,2.930779474,3.400418689,4.51071161
284,14.255,3.172703659,0.722676351,3.006584292,1.895422025,2.679120499,3.118186554,3.600953621,4.724398719
285,14.305,3.366947353,0.757514694,3.189433833,2.066863638,2.841929113,3.294565787,3.811824749,5.041362364
286,14.355,3.551267005,0.803963836,3.296582439,2.215858627,3.003374152,3.473920271,4.010216483,5.383062404
287,14.405,3.704641059,0.829254795,3.458924485,2.338854412,3.13266167,3.612617076,4.170774025,5.628457867
288,14.455,3.833716053,0.830597543,3.569325725,2.456574442,3.260524749,3.738343035,4.302297903,5.751817647
289,14.505,3.956443674,0.822246887,3.716879109,2.567022265,3.391141447,3.877409732,4.426937675,5.821353755
290,14.555,4.091716025,0.81782413,3.858417455,2.683555414,3.527689025,4.020040293,4.577194125,5.901390415
291,14.605,4.243579605,0.824394913,4.002025848,2.804669131,3.669753111,4.184776323,4.75592048,6.01860371
292,14.655,4.405725462,0.84636528,4.231272375,2.909240232,3.814061824,4.351195714,4.944075114,6.201959497
293,14.705,4.568763304,0.879996214,4.377093768,2.983079579,3.95169018,4.507100412,5.136025038,6.393897216
294,14.755,4.725573786,0.918766093,4.500655275,3.058183028,4.084970191,4.674240834,5.329325968,6.634459007
295,14.805,4.868900225,0.956876263,4.711024319,3.136323995,4.196976391,4.818765989,5.498643543,6.858430812
296,14.855,4.998454762,0.993671084,4.797306351,3.195461035,4.308338518,4.948912813,5.63552899,7.086640309
297,14.905,5.113501831,1.021546881,5.000212307,3.241090067,4.395431917,5.061869129,5.759965346,7.292926629
298,14.955,5.213735228,1.039442935,5.233905645,3.319352143,4.482397833,5.172145696,5.887942636,7.369620766
299,15.005,5.300711183,1.051813889,5.242579846,3.357662212,4.563213258,5.249470744,5.9887796,7.471572654
300,15.055,5.375533718,1.064504807,5.393134044,3.429064554,4.636695424,5.336189168,6.069266032,7.571018214
301,15.105,5.436308779,1.075736774,5.407566354,3.475618931,4.690750984,5.392101315,6.137159146,7.642813472
302,15.155,5.479413998,1.084807835,5.493380686,3.473478537,4.72332991,5.439295578,6.180848809,7.676306236
303,15.205,5.507331483,1.087449701,5.493015147,3.494698326,4.75868602,5.470978922,6.219840537,7.722541915
304,15.255,5.521846134,1.086016287,5.378173836,3.493590046,4.782065408,5.477565264,6.224228023,7.731582763
305,15.305,5.526351199,1.088259134,5.478069757,3.481324517,4.776407581,5.492066735,6.225641741,7.768979276
306,15.355,5.520705868,1.089908197,5.492398826,3.452166792,4.780038755,5.491000095,6.20894021,7.762038654
307,15.405,5.509670798,1.090360997,5.495505246,3.435033642,4.767355602,5.488618461,6.199959542,7.737792504
308,15.455,5.500529472,1.090178551,5.435579237,3.4218435,4.761046705,5.481876037,6.203762072,7.743629691
309,15.505,5.494427228,1.090192248,5.450858936,3.411734372,4.766448093,5.478167869,6.207420697,7.713415713
310,15.555,5.492901875,1.086321951,5.454831402,3.403900727,4.764776199,5.475933871,6.208869735,7.681521014
311,15.605,5.499117893,1.085931559,5.424682442,3.383548831,4.768458193,5.482052311,6.213742041,7.687074292
312,15.655,5.514022263,1.088746677,5.42052722,3.389291424,4.792635167,5.502466942,6.222815567,7.710301637
313,15.705,5.540531842,1.095881238,5.41291043,3.401242069,4.822520981,5.526183031,6.247077556,7.746153645
314,15.755,5.574020125,1.113643384,5.512629455,3.403368805,4.847211129,5.561523964,6.287258696,7.785964395
315,15.805,5.614809272,1.141549712,5.632469094,3.381785984,4.872916752,5.607438958,6.332984041,7.9107615
316,15.855,5.663035135,1.179482778,5.672499969,3.320680889,4.895162993,5.653166672,6.404217966,8.106442173
317,15.905,5.719830514,1.222740285,5.757520655,3.332254063,4.935392803,5.708554461,6.469546057,8.274100369
318,15.955,5.789271461,1.272237026,5.885570382,3.320081517,4.967200277,5.774496878,6.560558205,8.462524814
319,16.005,5.876735628,1.317155241,5.808795244,3.410686099,5.009071092,5.830582612,6.676137028,8.649097785
320,16.055,5.986529874,1.357162567,5.885957032,3.515659262,5.081363836,5.922277295,6.794138354,8.901606684
321,16.105,6.115670164,1.380122051,5.991996683,3.62624957,5.19309318,6.038014043,6.926720219,9.116538133
322,16.155,6.256159588,1.393011091,6.19613412,3.800070143,5.310574494,6.182501001,7.079101349,9.340868337
323,16.205,6.396241324,1.402346993,6.102101953,3.949988914,5.433506221,6.306980979,7.220180437,9.507623784
324,16.255,6.524321671,1.394831187,6.329636023,4.085506512,5.569301326,6.419795852,7.361352597,9.563119117
325,16.305,6.628342288,1.355271612,6.357358418,4.215237554,5.701281977,6.524809743,7.459392537,9.567985201
326,16.355,6.708200231,1.308879001,6.521108318,4.406761496,5.806231503,6.616247369,7.503756172,9.558278339
327,16.405,6.758924562,1.266884313,6.407698691,4.494179251,5.886900059,6.684336258,7.52409793,9.50447098
328,16.455,6.780584303,1.232550181,6.806065192,4.596713126,5.927176699,6.715039837,7.536070358,9.439974225
329,16.505,6.78107859,1.212376036,6.562949762,4.628011107,5.957018369,6.703657897,7.530624945,9.384083967
330,16.555,6.771921922,1.218117208,6.665026844,4.636673326,5.939478881,6.694382925,7.511228688,9.376699809
331,16.605,6.737166081,1.259167355,6.563152412,4.543618044,5.882990112,6.660187062,7.492650588,9.428140538
332,16.655,6.681030652,1.308134434,6.507775678,4.342892287,5.777732049,6.600088724,7.476765853,9.489606766
333,16.705,6.58304184,1.345822263,6.417007048,4.225130722,5.650518654,6.485124694,7.400816454,9.436758262
334,16.755,6.425080588,1.372676352,6.056207765,4.084800425,5.470818085,6.325881129,7.25219466,9.397513401
335,16.805,6.195805706,1.367399332,5.896445413,3.860344366,5.243189907,6.081883214,6.997491476,9.164530805
336,16.855,5.904063369,1.331167661,5.752959981,3.653340945,4.977986718,5.787230099,6.679555837,8.861252264
337,16.905,5.564825773,1.277947438,5.429489511,3.442341874,4.687987242,5.448351829,6.288937804,8.45296709
338,16.955,5.200922796,1.209510274,5.001744768,3.225137638,4.359806144,5.085512748,5.878509784,7.962958129
339,17.005,4.839846476,1.132276686,4.574363638,2.966415527,4.054912323,4.726217288,5.478132709,7.419947599
340,17.055,4.49679978,1.046670961,4.226113424,2.783338024,3.771020672,4.385436241,5.088967967,6.893288457
341,17.105,4.195573057,0.953503952,3.942004229,2.666906845,3.524004518,4.09012241,4.74495984,6.396280159
342,17.155,3.947433993,0.855517397,3.609333475,2.563096758,3.346629405,3.845575455,4.445236349,5.941091926
343,17.205,3.75755628,0.767081423,3.497325912,2.506304889,3.223076191,3.660210288,4.195492874,5.555903101
344,17.255,3.626738017,0.692884586,3.429703336,2.483189957,3.154993796,3.546221394,4.020311798,5.240823976
345,17.305,3.541066548,0.632545612,3.435571019,2.462947453,3.108825252,3.48069948,3.89214707,5.012195321
346,17.355,3.487034146,0.589366249,3.392561648,2.454797841,3.090456561,3.435745257,3.82872006,4.82414172
347,17.405,3.455013479,0.566477425,3.302878114,2.454235843,3.083376499,3.40826431,3.785756836,4.721518285
348,17.455,3.431038053,0.554679243,3.308854959,2.446410523,3.064359724,3.389695353,3.756417897,4.654990562
349,17.505,3.412516493,0.550255882,3.30039068,2.433551606,3.049180299,3.374629536,3.730727476,4.601536456
350,17.555,3.397921041,0.552146737,3.257746417,2.413246766,3.034641765,3.360511582,3.719732396,4.588039802
351,17.605,3.386071155,0.554859578,3.27113568,2.400551547,3.020180155,3.343845154,3.704398666,4.592573795
352,17.655,3.375795365,0.557961729,3.273459572,2.392101198,3.012535892,3.335345754,3.693623953,4.597442328
353,17.705,3.365215622,0.558901899,3.243139468,2.384100986,3.003579266,3.324976379,3.681441309,4.597129499
354,17.755,3.354480643,0.558365689,3.246729955,2.372718867,2.990410595,3.31633151,3.668636489,4.614762362
355,17.805,3.344321756,0.556375318,3.241137175,2.375078125,2.980641412,3.301754534,3.654578113,4.591908651
356,17.855,3.334343021,0.552609111,3.246103903,2.360765517,2.974146699,3.296516588,3.640351129,4.546946963
357,17.905,3.325395242,0.547089251,3.252275395,2.366345067,2.966720765,3.288450975,3.628673031,4.522033762
358,17.955,3.316538367,0.542084085,3.281617233,2.361260688,2.960901549,3.28391061,3.616496326,4.504461054
359,18.005,3.307920775,0.538247416,3.297514098,2.362985581,2.957374423,3.276834812,3.61278589,4.487120857
360,18.055,3.299847018,0.536799082,3.297055452,2.353715702,2.949806696,3.271031502,3.602225867,4.457021472
361,18.105,3.292997876,0.53769005,3.298877763,2.334972102,2.942454207,3.27001406,3.597599834,4.436251495
362,18.155,3.286553042,0.539612268,3.290187691,2.323836506,2.93594212,3.265766818,3.59728319,4.4335778
363,18.205,3.280561697,0.542876745,3.295049917,2.286763525,2.927389602,3.261238121,3.59308568,4.418154479
364,18.255,3.275487453,0.545832206,3.307003138,2.26013739,2.927324199,3.259194072,3.589602653,4.409097051
365,18.305,3.271663409,0.548355682,3.309067595,2.240880995,2.92669403,3.258772538,3.584210065,4.406211067
366,18.355,3.268672651,0.549100762,3.202429889,2.227856153,2.924140899,3.254523098,3.575217472,4.401294165
367,18.405,3.266460549,0.546659102,3.34650851,2.226487723,2.924456015,3.253853526,3.573149094,4.412576979
368,18.455,3.264688339,0.54092927,3.34603695,2.235892364,2.928667014,3.255613068,3.572842964,4.387178816
369,18.505,3.263529634,0.532659807,3.334972995,2.254561585,2.930032094,3.257156643,3.565439918,4.378936006
370,18.555,3.26253638,0.524387253,3.301739156,2.26152886,2.93523343,3.255463073,3.559197542,4.344945123
371,18.605,3.261970508,0.515935746,3.242648836,2.27145757,2.94184251,3.253075745,3.555167648,4.329354158
372,18.655,3.26217851,0.508371578,3.245674505,2.290135546,2.950139119,3.253270059,3.549747865,4.314988846
373,18.705,3.263360599,0.501336324,3.248811684,2.291853856,2.958690243,3.256356222,3.54842757,4.300935728
374,18.755,3.264861015,0.495482925,3.255913008,2.304242674,2.959526112,3.258291693,3.549917452,4.288776094
375,18.805,3.267171099,0.490122311,3.270813734,2.312645027,2.96167604,3.260021591,3.548565588,4.295858852
376,18.855,3.270031308,0.485579526,3.276651118,2.340004497,2.968122954,3.263062295,3.549271186,4.290849386
377,18.905,3.273302749,0.480944233,3.269045128,2.356230648,2.972819438,3.265249725,3.549048782,4.276378947
378,18.955,3.277431573,0.476382509,3.26453733,2.379836072,2.980767368,3.268634313,3.552382639,4.258417006
379,19.005,3.282221735,0.472101438,3.272405123,2.394489536,2.989070695,3.273919826,3.554855545,4.256857963
380,19.055,3.287549672,0.468764869,3.296308639,2.406645768,2.994109059,3.280539725,3.559041174,4.252601458
381,19.105,3.293831716,0.466384558,3.327837952,2.418023356,3.004510912,3.290067346,3.56281726,4.247524473
382,19.155,3.300389704,0.465555714,3.341852377,2.421404043,3.01328845,3.29630203,3.566571976,4.250489579
383,19.205,3.307413017,0.465883906,3.345652968,2.44497657,3.019190114,3.300184936,3.570510177,4.252000467
384,19.255,3.314925677,0.467087291,3.354790055,2.448185318,3.023381392,3.30830175,3.576247399,4.25472718
385,19.305,3.323241727,0.468539657,3.359584796,2.448739957,3.031745878,3.321206005,3.585057758,4.269834287
386,19.355,3.331924409,0.470852895,3.363550544,2.450336614,3.036671482,3.327672204,3.595404842,4.276050606
387,19.405,3.341013921,0.473266864,3.360305315,2.459413511,3.043164803,3.333932586,3.606240454,4.273163309
388,19.455,3.349968717,0.476420441,3.366346126,2.462800723,3.052288225,3.343596962,3.619077865,4.281711405
389,19.505,3.35928484,0.479214608,3.380164735,2.463808546,3.060291,3.352392959,3.631453294,4.289819333
390,19.555,3.368979167,0.482817456,3.403530784,2.46309815,3.069883426,3.364169905,3.643351106,4.311739698
391,19.605,3.37964671,0.486892082,3.431265046,2.461641274,3.0791762,3.373595717,3.654910594,4.328176375
392,19.655,3.391071628,0.491238483,3.447030234,2.472676339,3.09570899,3.383389058,3.664707395,4.348098468
393,19.705,3.40314611,0.494853343,3.452866896,2.481374477,3.104839078,3.396251854,3.677414642,4.381188066
394,19.755,3.415444475,0.495803509,3.452352597,2.499063391,3.111532628,3.408294324,3.692192639,4.41510805
395,19.805,3.428925244,0.495568379,3.452743575,2.521119677,3.124746523,3.420855489,3.705663537,4.437983657
396,19.855,3.443303173,0.494010682,3.4573641,2.535183858,3.137640058,3.43358587,3.721969552,4.439421656
397,19.905,3.458598666,0.49207935,3.458530413,2.553148551,3.152136992,3.44643523,3.734556168,4.437814925
398,19.955,3.474464008,0.490425537,3.47061816,2.583461731,3.168941881,3.463016431,3.753771247,4.441029698
399,20.005,3.490147854,0.487436468,3.484991306,2.595196768,3.185071087,3.477507759,3.7701858,4.452692597
400,20.055,3.505717099,0.484406576,3.494034377,2.617550464,3.201756572,3.493664968,3.784551709,4.455305464
401,20.105,3.521377131,0.481759967,3.488366203,2.624530149,3.219752928,3.508149454,3.80098137,4.468942161
402,20.155,3.537559603,0.479762803,3.485814441,2.650097352,3.235472686,3.522587661,3.817891812,4.479891006
403,20.205,3.554400925,0.477860713,3.511265853,2.679943784,3.250779621,3.538711714,3.833499263,4.4909642
404,20.255,3.571183382,0.478530395,3.550058628,2.701694821,3.266678038,3.555717832,3.847375625,4.518372131
405,20.305,3.587248563,0.478348728,3.572245485,2.720446062,3.28566986,3.57052908,3.865011441,4.550301732
406,20.355,3.602859053,0.478757447,3.598013928,2.727855415,3.300950675,3.587197978,3.881309676,4.573245571
407,20.405,3.617614776,0.479512737,3.541394593,2.737275146,3.31442378,3.601116043,3.896707375,4.57808644
408,20.455,3.631905411,0.481304783,3.551822859,2.741082397,3.325978116,3.612616835,3.913388048,4.60356968
409,20.505,3.645271557,0.482762416,3.576765311,2.74562721,3.335991961,3.6267234,3.925182358,4.614740228
410,20.555,3.656455661,0.483827228,3.601512836,2.761903333,3.346339248,3.634165152,3.938188301,4.640340492
411,20.605,3.665396219,0.483895171,3.617561053,2.780463282,3.356329874,3.643409148,3.948927952,4.654919137
412,20.655,3.673854874,0.484300102,3.627098264,2.781299591,3.362477872,3.65380765,3.959820198,4.664059635
413,20.705,3.681102625,0.48426855,3.638628717,2.795967023,3.370615559,3.662314082,3.967689484,4.695766081
414,20.755,3.688221748,0.485262006,3.624088525,2.808260973,3.374393861,3.666079249,3.974124925,4.717851592
415,20.805,3.694814676,0.486541103,3.629268598,2.814890463,3.378711996,3.671068312,3.981446582,4.727415379
416,20.855,3.702116481,0.48762998,3.636373554,2.823891523,3.388365515,3.678327346,3.987301056,4.752327059
417,20.905,3.711232843,0.489190846,3.630544957,2.823449271,3.399533404,3.683504844,3.99552511,4.768375848
418,20.955,3.721389109,0.491397909,3.639707891,2.832972394,3.407654801,3.692910122,4.003341075,4.778708797
419,21.005,3.732974567,0.494473125,3.658696221,2.840756246,3.418824477,3.70639956,4.014330782,4.801697962
420,21.055,3.745612103,0.497671911,3.680492932,2.857815073,3.428748571,3.719253624,4.026507866,4.827353092
421,21.105,3.759450807,0.500739793,3.706872342,2.862731317,3.438376313,3.73446322,4.041748999,4.843050908
422,21.155,3.774323503,0.504308997,3.72473707,2.878363947,3.45406395,3.748845899,4.055199855,4.86761497
423,21.205,3.790068092,0.508021886,3.741614846,2.890344578,3.467472239,3.762390908,4.069100117,4.888276104
424,21.255,3.806587387,0.51191145,3.753434576,2.905156812,3.485344927,3.779294036,4.084487488,4.914087692
425,21.305,3.823497569,0.515768407,3.764625625,2.919669112,3.500093372,3.794784923,4.10307037,4.932251179
426,21.355,3.840960387,0.519630497,3.776554674,2.92861112,3.514811749,3.811437943,4.120894178,4.952118035
427,21.405,3.858938022,0.523467417,3.788398836,2.937780897,3.53298377,3.829022403,4.13862919,4.969791969
428,21.455,3.877289323,0.52687799,3.800019196,2.95536169,3.550504487,3.846065037,4.15549772,5.000341337
429,21.505,3.895936051,0.529953584,3.813706767,2.979478254,3.570595288,3.863223519,4.174106847,5.028077603
430,21.555,3.91504268,0.532426478,3.832296191,2.999238195,3.589830797,3.882299645,4.193861964,5.060717217
431,21.605,3.934594851,0.535044161,3.85163631,3.010176926,3.607888065,3.901927839,4.214268394,5.090750816
432,21.655,3.954396278,0.537571647,3.870149579,3.022737649,3.624649153,3.921184865,4.23243394,5.123941598
433,21.705,3.974397542,0.539950204,3.890074765,3.042401378,3.644750163,3.939389246,4.25043015,5.152955053
434,21.755,3.994562915,0.542331713,3.908794326,3.062077087,3.662204374,3.959540635,4.270603562,5.177674954
435,21.805,4.014893165,0.544825238,3.927210109,3.079652113,3.679984085,3.97938835,4.294237055,5.211437489
436,21.855,4.035422064,0.547516994,3.946196122,3.094103524,3.700079636,4.000827109,4.314894519,5.226015278
437,21.905,4.056125216,0.550337155,3.966342516,3.112622246,3.719751228,4.018990962,4.336731552,5.247045757
438,21.955,4.076983006,0.553252423,3.987214317,3.129883201,3.738115987,4.039759957,4.357056155,5.282890263
439,22.005,4.097953193,0.556204493,4.008935662,3.148530524,3.758363872,4.06139628,4.376951461,5.310217293
440,22.055,4.119049731,0.559180298,4.031009188,3.172852214,3.777938948,4.081627729,4.398806459,5.331756031
441,22.105,4.140243649,0.562288006,4.053284363,3.187912646,3.797428476,4.1010786,4.419797034,5.358882964
442,22.155,4.161506032,0.565407352,4.076222653,3.20544733,3.81709933,4.121041838,4.441019942,5.378715085
443,22.205,4.182820219,0.568640899,4.100210324,3.227294777,3.835822499,4.141941111,4.463139412,5.401375546
444,22.255,4.204184127,0.571849822,4.124583358,3.25324736,3.854938147,4.163554973,4.484215536,5.43064089
445,22.305,4.225613699,0.575124968,4.148019945,3.27183868,3.874099393,4.184605447,4.505576411,5.453791806
446,22.355,4.24708274,0.578392445,4.168773628,3.290869283,3.892701275,4.20490463,4.526372043,5.484870769
447,22.405,4.26852807,0.581595525,4.186775014,3.313720025,3.912685718,4.225918626,4.550397517,5.517363853
448,22.455,4.289947596,0.584525311,4.203902015,3.329695258,3.932276939,4.248180445,4.573219728,5.544977472
449,22.505,4.31141313,0.587512872,4.221578323,3.347075876,3.95171537,4.270106127,4.59591541,5.564592863
450,22.555,4.332819397,0.590163414,4.240573027,3.366232738,3.971174948,4.290987493,4.617522757,5.579122746
451,22.605,4.354208922,0.592693947,4.262267487,3.383126873,3.99023293,4.312200705,4.64082993,5.600177005
452,22.655,4.375609022,0.595274298,4.286680313,3.399102325,4.007695348,4.332116858,4.665007382,5.629675921
453,22.705,4.396980671,0.597478415,4.312389157,3.415698392,4.026847143,4.352910636,4.688281218,5.657312183
454,22.755,4.418318613,0.599298941,4.338076424,3.436171923,4.046705321,4.373773085,4.710999034,5.684369169
455,22.805,4.43960228,0.600804177,4.362748001,3.461985677,4.066911121,4.396102047,4.731848528,5.714815204
456,22.855,4.460821527,0.601883821,4.386455012,3.481991294,4.086211978,4.416852558,4.755692821,5.740730137
457,22.905,4.482011524,0.602906344,4.409853928,3.500842247,4.105246684,4.436307623,4.780605965,5.773397791
458,22.955,4.503175816,0.603723119,4.433342493,3.51618278,4.123823718,4.457353575,4.806295735,5.798714898
459,23.005,4.524324505,0.6046571,4.457625372,3.533093531,4.142405849,4.480751093,4.831530364,5.825154991
460,23.055,4.545487125,0.605854115,4.483041362,3.544806566,4.15972331,4.502679786,4.856657017,5.85411544
461,23.105,4.566681879,0.607311733,4.509263295,3.554916013,4.177096293,4.524061418,4.88028501,5.876424367
462,23.155,4.587868576,0.608946883,4.535540484,3.570477087,4.196463589,4.544600786,4.90545778,5.897023812
463,23.205,4.609053412,0.610781296,4.561282847,3.587342578,4.215517189,4.565946403,4.929491617,5.926674263
464,23.255,4.63025745,0.612841309,4.586232702,3.601701696,4.232909535,4.587109807,4.953840501,5.958670749
465,23.305,4.651460249,0.615125745,4.610903579,3.61589921,4.253874017,4.607672489,4.980321201,5.990688231
466,23.355,4.6726443,0.617568632,4.635454458,3.630087291,4.271816841,4.62950891,5.006059374,6.0134671
467,23.405,4.693820013,0.620181332,4.65911447,3.64168004,4.289997055,4.652227743,5.031382026,6.03354037
468,23.455,4.714993374,0.622984445,4.680088346,3.65033777,4.307311718,4.672284295,5.056168747,6.071215637
469,23.505,4.736157255,0.625974937,4.696964231,3.66510574,4.328221044,4.692765716,5.079486526,6.090504775
470,23.555,4.757319962,0.62917781,4.711217748,3.676099618,4.346907894,4.712412736,5.103034955,6.124249799
471,23.605,4.778475895,0.632545688,4.724699486,3.684156595,4.364005586,4.734172737,5.127385837,6.162157916
472,23.655,4.799632017,0.636094401,4.739033177,3.694859125,4.383005974,4.754815221,5.151848932,6.184506048
473,23.705,4.82078912,0.639832408,4.756924281,3.708968753,4.401264936,4.777484309,5.176255415,6.208943444
474,23.755,4.841945617,0.643736514,4.778355404,3.718809072,4.417305681,4.799967231,5.200542057,6.235893115
475,23.805,4.863068721,0.647766141,4.799046196,3.729599649,4.437022277,4.822212779,5.226654969,6.258696095
476,23.855,4.884183683,0.651977805,4.817530535,3.736297324,4.455076471,4.842664963,5.252050947,6.288596069
477,23.905,4.905301106,0.656366896,4.835521836,3.747388296,4.472300949,4.862889739,5.276835241,6.311943486
478,23.955,4.926421038,0.660926917,4.853777357,3.75935017,4.491747495,4.884394328,5.30227034,6.344747592
479,24.005,4.947513372,0.665586641,4.872823922,3.776355898,4.508309539,4.906151311,5.326033094,6.3705803
480,24.055,4.96860007,0.670367472,4.893209994,3.782466055,4.525168155,4.928375165,5.351040985,6.404593348
481,24.105,4.989665198,0.67531516,4.914471709,3.797074697,4.542968377,4.949860757,5.376152734,6.417783646
482,24.155,5.010714518,0.680407306,4.936707446,3.813624534,4.560117146,4.970911074,5.400609116,6.450850197
483,24.205,5.031727337,0.685591473,4.959291568,3.821567407,4.577663639,4.992926017,5.427474197,6.488295964
484,24.255,5.052721084,0.690923586,4.981652856,3.832158613,4.595045432,5.015498309,5.454502608,6.517459563
485,24.305,5.073687541,0.696388481,5.003188224,3.840214226,4.614560795,5.037531283,5.478069506,6.551678518
486,24.355,5.094610372,0.70198438,5.022968828,3.851486965,4.633104963,5.059796568,5.502330399,6.58592887
487,24.405,5.115505975,0.707697295,5.044211324,3.857004825,4.649762388,5.080607837,5.528172894,6.613634641
488,24.455,5.136361098,0.713509971,5.063847011,3.862577871,4.665898461,5.103755473,5.554040632,6.64234708
489,24.505,5.157186295,0.71944996,5.083713551,3.867480458,4.683042694,5.123993533,5.579369005,6.669106482
490,24.555,5.177970297,0.725446129,5.105244073,3.878547547,4.699575014,5.143361593,5.604613835,6.704055102
491,24.605,5.19870734,0.731494839,5.128404917,3.883360377,4.715856333,5.16462776,5.630089232,6.739720998
492,24.655,5.219415319,0.73766581,5.153178885,3.891236906,4.732692582,5.1867496,5.654619977,6.772267653
493,24.705,5.240081708,0.743936133,5.178817636,3.901725937,4.75009541,5.206379858,5.678687354,6.805636232
494,24.755,5.260688569,0.750281342,5.204214805,3.909669231,4.767442184,5.227872232,5.706947338,6.835137803
495,24.805,5.281212564,0.756534072,5.227984009,3.916083611,4.7836221,5.250259931,5.733009552,6.866216063
496,24.855,5.301661353,0.762804702,5.251122029,3.923264646,4.800064362,5.270875795,5.759138227,6.897163341
497,24.905,5.322055554,0.769163603,5.275726546,3.925799595,4.817239819,5.291592951,5.7832046,6.931721332
498,24.955,5.342382662,0.775606348,5.302570324,3.934376769,4.834108345,5.313182941,5.811210816,6.970740778
499,25.005,5.362629083,0.782147059,5.329797621,3.941837233,4.848831022,5.333862147,5.834259501,6.995879197
500,25.055,5.382797392,0.788785097,5.355643413,3.942752077,4.866538941,5.354734728,5.861780434,7.037437817
501,25.105,5.402885837,0.795536176,5.378476954,3.94689595,4.881619943,5.375816157,5.886854811,7.071282316
502,25.155,5.422881415,0.802294227,5.398912276,3.947435686,4.896616862,5.396717173,5.91139327,7.110240084
503,25.205,5.442769248,0.809101204,5.417440844,3.950709659,4.91290556,5.417440844,5.936854324,7.143893079
504,25.255,5.462573198,0.815932363,5.435807986,3.950995061,4.927585153,5.437455056,5.959757569,7.178074116
505,25.305,5.482354079,0.822882738,5.456660685,3.955168987,4.9413504,5.458561608,5.982227664,7.216285314
506,25.355,5.502054547,0.829976502,5.476279255,3.96199382,4.957273723,5.478048342,6.007161218,7.246318267
507,25.405,5.52161189,0.837049675,5.49644455,3.964421292,4.972523806,5.499172109,6.03236297,7.275832654
508,25.455,5.541067856,0.84405044,5.517199805,3.970249344,4.986183332,5.518460436,6.054741735,7.304638436
509,25.505,5.56039937,0.850931439,5.539466153,3.979197557,5.001791785,5.538800054,6.077021462,7.342902694
510,25.555,5.579558273,0.857777327,5.563762583,3.981506389,5.01551902,5.558958984,6.101908356,7.376300946
511,25.605,5.598639203,0.86454581,5.586011565,3.982540448,5.03012846,5.579327779,6.12512863,7.406862594
512,25.655,5.617584902,0.87120862,5.606442178,3.987202746,5.044344061,5.5983286,6.148573489,7.444003261
513,25.705,5.636323758,0.87782108,5.627602914,3.993111302,5.056969259,5.617591243,6.172627211,7.477776592
514,25.755,5.654956566,0.884156857,5.650964982,3.994901009,5.069847602,5.636860546,6.200989042,7.510957004
515,25.805,5.673510784,0.890465431,5.674439354,3.995314354,5.082724517,5.655872822,6.22487469,7.533542593
